iso.j,name.j,years.j,props.tot.j,props.modern.j,props.trad.j,start.j,end.j,age.cat.j,source.j,poptype.j,geo.j,posbias.j,folkbias.j,mod.bias.j,probe.bias.j,props.unmet.j,source.unmet.j,rounded.up,less.than.1.pc,se.logR.trad.nouse,se.logR.modern.nouse,se.logR.unmet.noneed,include.trad.ses,include.modern.ses,include.unmet.ses
434,Libya,2003.579452,0.445,0.237,0.208,2003.49589,2003.663014,0,MICS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
434,Libya,2014,0.277,0.163,0.114,2014,2014,0,Other,MW,,,,,0,0.402,Other,FALSE,FALSE,NA,NA,NA,0,0,0
434,Libya,2007.579452,0.419,0.204,0.215,2007.328767,2007.830137,0,Other,MW,,,,,0,0.27,Other,FALSE,FALSE,NA,NA,NA,0,0,0
434,Libya,1995,0.453,0.257,0.196,1995,1995,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
120,Cameroon,1991.49589,0.160553849,0.042808242,0.117745606,1991.246575,1991.745205,0,DHS,MW,,,,,0,0.223499568,DHS,FALSE,FALSE,0.093861424,0.11986843,0.067718447,1,1,1
120,Cameroon,2011.3315069999999,0.233666429,0.144185057,0.089481373,2011,2011.663014,0,DHS,MW,,,,,0,0.234920656,DHS,FALSE,FALSE,0.056784788,0.045393486,0.034882144,1,1,1
120,Cameroon,2014,0.343423957,0.199322212,0.144101744,2014,2014,0,MICS,MW,,,,,1,0.179739089,Other,FALSE,FALSE,NA,NA,NA,0,0,0
120,Cameroon,2018.7054795,0.193,0.15,0.043,2018.413699,2018.99726,0,DHS,MW,,,,,0,0.23,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
120,Cameroon,1998.2890415,0.193475271,0.070955352,0.122519919,1998.084932,1998.493151,0,DHS,MW,,,,,0,0.207110235,DHS,FALSE,FALSE,0.093288739,0.102547616,0.061519072,1,1,1
120,Cameroon,2006.3986300000001,0.292009446,0.139916062,0.152093385,2006.331507,2006.465753,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.062045756,0.050067015,NaN,1,1,0
120,Cameroon,2004.3743165,0.25958451,0.130428167,0.129156343,2004.084699,2004.663934,0,DHS,MW,,,,,0,0.205128428,DHS,FALSE,FALSE,0.046634246,0.04931122,0.035750666,1,1,1
275,State of Palestine,1996,0.452,0.307,0.145,1996,1996,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
275,State of Palestine,2010.536986,0.525232375,0.414129158,0.111103217,2010.328767,2010.745205,0,MICS,MW,,,,,1,0.156,Other,FALSE,FALSE,0.038747078,0.023141928,0.031152441,1,1,1
275,State of Palestine,2014.079452,0.571626055,0.439914855,0.1317112,2013.832877,2014.326027,0,MICS,MW,,,,,1,0.10877038,Other,FALSE,FALSE,0.040897646,0.026644904,0.041724443,1,1,1
275,State of Palestine,2004.4480875,0.508,0.376,0.132,2004.382514,2004.513661,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
275,State of Palestine,2006.942466,0.502,0.389,0.113,2006.832877,2007.052055,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
608,Philippines,2017.7054795,0.542547425,0.402824992,0.139722434,2017.580822,2017.830137,0,DHS,MW,,,,,0,0.166913099,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
608,Philippines,2002,0.489,0.351,0.138,2002,2002,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
608,Philippines,1996,0.481,0.302,0.179,1996,1996,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
608,Philippines,1997,0.47,0.309,0.161,1997,1997,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
608,Philippines,2003.579452,0.488727294,0.331971425,0.15675587,2003.413699,2003.745205,0,DHS,MW,,,,,0,0.225069952,DHS,FALSE,FALSE,0.035432285,0.029326604,0.032558901,1,1,1
608,Philippines,1978.308219,0.362,0.162,0.2,1978.156164,1978.460274,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
608,Philippines,1999,0.493,0.324,0.169,1999,1999,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
608,Philippines,1995,0.508,0.254,0.254,1995,1995,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
608,Philippines,2006,0.507,0.359,0.148,2006,2006,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
608,Philippines,2011,0.489,0.369,0.12,2011,2011,0,NS,MW,,,,,0,0.193,Other,FALSE,FALSE,NA,NA,NA,0,0,0
608,Philippines,2008.6639344999999,0.507295464,0.339040837,0.168254627,2008.581967,2008.745902,0,DHS,MW,,,,,0,0.220179346,DHS,FALSE,FALSE,0.037307121,0.032740673,0.033386464,1,1,1
608,Philippines,2005,0.492,0.36,0.132,2005,2005,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
608,Philippines,2000,0.468,0.321,0.147,2000,2000,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
608,Philippines,1998.2054795,0.478096975,0.280625363,0.197471612,1998.084932,1998.326027,0,DHS,MW,,,,,0,0.245705106,DHS,FALSE,FALSE,0.032673129,0.032422999,0.034263495,1,1,1
608,Philippines,1993.2863015,0.399753844,0.248538715,0.151215129,1993.161644,1993.410959,0,DHS,MW,,,,,0,0.301656374,DHS,FALSE,FALSE,0.035888183,0.031885766,0.029769754,1,1,1
608,Philippines,2013.6630135,0.551113858,0.37374971,0.177364147,2013.580822,2013.745205,0,DHS,MW,,,,,0,0.174996066,DHS,FALSE,FALSE,0.034112399,0.026641373,0.031968584,1,1,1
608,Philippines,2001,0.495,0.331,0.164,2001,2001,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
608,Philippines,2004,0.493,0.351,0.142,2004,2004,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
800,Uganda,2000.9552515,0.227789504,0.182041816,0.045747688,2000.666667,2001.243836,0,DHS,MW,,,,,0,0.350010661,DHS,FALSE,FALSE,0.087668563,0.073601436,0.050588046,1,1,1
800,Uganda,2011.7054795,0.300186981,0.26029209,0.039894892,2011.413699,2011.99726,0,DHS,MW,,,,,0,0.342657729,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
800,Uganda,2015.6630135,0.344647111,0.305697011,0.0389501,2015.580822,2015.745205,0,PMA,MW,,,,,0,0.318978574,Other,FALSE,FALSE,0.167617052,0.073138787,0.083488893,1,1,1
800,Uganda,2006.579452,0.236740618,0.178713872,0.058026746,2006.328767,2006.830137,0,DHS,MW,,,,,0,0.380125491,DHS,FALSE,FALSE,0.074188133,0.055738306,0.04140687,1,1,1
800,Uganda,1988.9127855,0.048768801,0.025145237,0.023623564,1988.666667,1989.158904,0,DHS,MW,,,,,0,NA,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
800,Uganda,2016.3306010000001,0.370242753,0.325371892,0.044870862,2016.248634,2016.412568,0,PMA,MW,,,,,0,0.305262075,Other,FALSE,FALSE,0.12879733300000001,0.065956094,0.060040945,1,1,1
800,Uganda,2017.328767,0.387148172,0.34558047,0.041567702,2017.246575,2017.410959,0,PMA,MW,,,,,0,0.293508574,Other,FALSE,FALSE,0.162332485,0.0747886,0.096984419,1,1,1
800,Uganda,2004.8320795,0.197,0.187,0.01,2004.581967,2005.082192,0,NS,MW,,,Including folk methods.,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
800,Uganda,2018.328767,0.418138671,0.364756783,0.053381887,2018.246575,2018.410959,0,PMA,MW,,,,,0,0.258647711,Other,FALSE,FALSE,0.152667715,0.085856552,0.066953439,1,1,1
800,Uganda,1995.412329,0.148417587,0.078046174,0.070371413,1995.161644,1995.663014,0,DHS,MW,,,,,0,0.300990159,DHS,FALSE,FALSE,0.069577105,0.08116726,0.043731632,1,1,1
800,Uganda,2014.4917805,0.274802708,0.259054028,0.015748681,2014.49589,2014.487671,0,PMA,MW,,,,,1,0.377328479,Other,FALSE,FALSE,0.217232343,0.07423761,0.059747942,1,1,1
800,Uganda,2016.6639344999999,0.389620909,0.343873126,0.045747783,2016.415301,2016.912568,0,DHS,MW,,,,,0,0.283576956,DHS,FALSE,FALSE,0.059942072,0.030622953,0.0303934,1,1,1
800,Uganda,2015.079452,0.35039358,0.319864021,0.030529559,2015,2015.158904,0,PMA,MW,,,,,1,0.329743311,Other,FALSE,FALSE,0.18930294,0.082879374,0.069799881,1,1,1
834,United Republic of Tanzania,1991.9969234999999,0.104269699,0.065563573,0.038706126,1991.747945,1992.245902,0,DHS,MW,,,,,0,0.277692801,DHS,FALSE,FALSE,0.099765327,0.104392289,0.042866042,1,1,1
834,United Republic of Tanzania,2004.953769,0.263620604,0.199835847,0.063784757,2004.748634,2005.158904,0,DHS,MW,,,,,0,0.242647825,DHS,FALSE,FALSE,0.100287051,0.065310692,0.043592625,1,1,1
834,United Republic of Tanzania,2010.1630135,0.343514828,0.273740207,0.069774621,2009.915068,2010.410959,0,DHS,MW,,,,,0,0.223221102,DHS,FALSE,FALSE,0.079092539,0.049714552,0.048544633,1,1,1
834,United Republic of Tanzania,2015.871012,0.383594672,0.319839417,0.063755255,2015.580822,2016.161202,0,DHS,MW,,,,,0,0.2210702,DHS,FALSE,FALSE,0.066057238,0.041469627,0.036867652,1,1,1
834,United Republic of Tanzania,1994.6205475,0.205,0.131,0.074,1994.49589,1994.745205,0,NS,MW,,,,,0,0.273,Other,FALSE,FALSE,NA,NA,NA,0,0,0
834,United Republic of Tanzania,2004.080485,0.282,0.234,0.048,2003.915068,2004.245902,0,NS,MW,,,Including folk methods.,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
834,United Republic of Tanzania,1999.789041,0.253654089,0.1871734,0.066480688,1999.665753,1999.912329,0,DHS,MW,,,,,0,0.225739586,DHS,FALSE,FALSE,0.123656039,0.107690045,0.071600462,1,1,1
834,United Republic of Tanzania,1996.704918,0.184260887,0.133081669,0.051179218,1996.497268,1996.912568,0,DHS,MW,,,,,0,0.262178608,DHS,FALSE,FALSE,0.081328234,0.067940591,0.037080547,1,1,1
398,Kazakhstan,1999.6205475,0.66080121,0.544292264,0.116508946,1999.49589,1999.745205,0,DHS,MW,,,,,0,0.118564133,DHS,FALSE,FALSE,0.092539564,0.062764672,0.070663622,1,1,1
398,Kazakhstan,2015.7876715,0.556939992,0.535984303,0.020955689,2015.70411,2015.871233,0,MICS,MW,,,,,0,0.098046984,Other,FALSE,FALSE,0.101118283,0.03232316,0.050321704,1,1,1
398,Kazakhstan,2010.9575345,0.509960363,0.497401943,0.01255842,2010.832877,2011.082192,0,MICS,MW,,,,,1,0.116,Other,FALSE,FALSE,0.112924468,0.025401803,0.037476097,1,1,1
398,Kazakhstan,2018,0.5298,0.5009,0.0289,2018,2018,+,NS,MW,,,,,0,0.1547,Other,FALSE,FALSE,NA,NA,NA,0,0,0
398,Kazakhstan,2006.121918,0.507039356,0.494003159,0.013036197,2006,2006.243836,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.110541991,0.028057347,NaN,1,1,0
398,Kazakhstan,1995.536986,0.591028863,0.460608262,0.130420601,1995.328767,1995.745205,0,DHS,MW,,,,,0,0.163106189,DHS,FALSE,FALSE,0.113289889,0.054622792,0.082909823,1,1,1
148,Chad,2015.036986,0.056504888,0.050369189,0.006135699,2014.747945,2015.326027,0,DHS,MW,,,,,0,0.229336627,DHS,FALSE,FALSE,0.163413709,0.07598672,0.033021842,1,1,1
148,Chad,1997.2466915,0.04139537,0.011629103,0.029766267,1996.915301,1997.578082,0,DHS,MW,,,,,0,0.17426019,DHS,FALSE,FALSE,0.114747299,0.115726014,0.048040527,1,1,1
148,Chad,2010.2630135,0.04828021,0.043811535,0.004468674,2010.115068,2010.410959,0,MICS,MW,,,,,1,0.283,Other,FALSE,FALSE,0.182517993,0.092278807,0.040242663,1,1,1
148,Chad,2000.5396175,0.078680074,0.062979886,0.015700188,2000.374317,2000.704918,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.223209805,0.115421557,NaN,1,1,0
148,Chad,2004.748634,0.030240376,0.017839834,0.012400542,2004.557377,2004.939891,0,DHS,MW,,,,,0,0.205822456,DHS,FALSE,FALSE,0.202649506,0.167082762,0.057897872,1,1,1
562,Niger,2017.536986,0.18897692,0.181542123,0.007434797,2017.328767,2017.745205,0,PMA,MW,,,,,0,0.22186416,Other,FALSE,FALSE,0.381576303,0.13800918,0.105117889,1,1,1
562,Niger,2016.2336070000001,0.169894152,0.148361809,0.021532343,2016.142077,2016.325137,0,PMA,MW,,,,,1,0.24130218,Other,FALSE,FALSE,0.312496261,0.169692883,0.125503435,1,1,1
562,Niger,1992.329235,0.044415325,0.022528521,0.021886804,1992.163934,1992.494536,0,DHS,MW,,,,,0,0.191861364,DHS,FALSE,FALSE,0.141903738,0.095043203,0.065091931,1,1,1
562,Niger,2006.2054795,0.112328415,0.096746582,0.015581833,2006,2006.410959,0,DHS,MW,,,,,0,0.16076352,DHS,FALSE,FALSE,0.132500924,0.079705952,0.046801706,1,1,1
562,Niger,2015.630137,0.145,0.132,0.013,2015.59726,2015.663014,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
562,Niger,2000.4439889999999,0.13969747,0.111609625,0.028087845,2000.289617,2000.598361,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
562,Niger,1998.369863,0.082055294,0.046044457,0.036010836,1998.161644,1998.578082,0,DHS,MW,,,,,0,0.177156045,DHS,FALSE,FALSE,0.115469979,0.105680478,0.043059766,1,1,1
562,Niger,2017.9534245,0.111,0.105,0.006,2017.747945,2018.158904,0,NS,MW,,,,,0,0.12,Other,FALSE,FALSE,NA,NA,NA,0,0,0
562,Niger,2012.2896175,0.139035398,0.122106441,0.016928957,2012.084699,2012.494536,0,DHS,MW,,,,,0,0.16012979,DHS,FALSE,FALSE,0.111702122,0.05975709,0.04137812,1,1,1
8,Albania,2009.0373305,0.693332422,0.106279905,0.587052517,2008.748634,2009.326027,0,DHS,MW,,,,,0,0.12863141,DHS,FALSE,FALSE,0.063049145,0.080172409,0.072929847,1,1,1
8,Albania,2005.830137,0.601226872,0.24828157,0.352945302,2005.747945,2005.912329,0,MICS,MW,,,,,0,NA,Other,FALSE,FALSE,0.084929219,0.083135069,NaN,1,1,0
8,Albania,2017.9150685,0.460086875,0.036538404,0.423548471,2017.693151,2018.136986,0,DHS,MW,,,,,0,0.151697748,DHS,FALSE,FALSE,0.070972369,0.08118024,0.047678736,1,1,1
8,Albania,2000.464481,0.575450979,0.174593543,0.400857436,2000.415301,2000.513661,0,MICS,MW,,,,,0,NA,Other,FALSE,FALSE,0.087388811,0.088144344,NaN,1,1,0
8,Albania,2002.789041,0.751,0.08,0.671,2002.580822,2002.99726,?,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
466,Mali,2001.2054795,0.080740508,0.069789098,0.01095141,2001,2001.410959,0,DHS,MW,,,,,0,0.296266744,DHS,FALSE,FALSE,0.138453974,0.065455579,0.038804811,1,1,1
466,Mali,1987.412329,0.046334465,0.012844584,0.033489881,1987.161644,1987.663014,0,DHS,MW,,,,,0,0.229,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
466,Mali,2012.981005,0.103448755,0.098914823,0.004533932,2012.86612,2013.09589,0,DHS,MW,,,,,0,0.260032842,DHS,FALSE,FALSE,0.155399841,0.058924164,0.038944211,1,1,1
466,Mali,2015.6753425000002,0.155716749,0.151058324,0.004658424,2015.547945,2015.80274,0,MICS,MW,,,,,0,0.306804052,Other,FALSE,FALSE,NA,NA,NA,0,0,0
466,Mali,2006.6630135,0.082423595,0.068773343,0.013650252,2006.328767,2006.99726,0,DHS,MW,,,,,0,0.275888378,DHS,FALSE,FALSE,0.126929397,0.068014194,0.035374361,1,1,1
466,Mali,2009.5,0.097989363,0.090027941,0.007961423,2009,2010,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
466,Mali,1996.1227225,0.067308871,0.044822002,0.022486869,1995.832877,1996.412568,0,DHS,MW,,,,,0,0.274858385,DHS,FALSE,FALSE,0.096716164,0.077084833,0.038506962,1,1,1
466,Mali,2018.7369865,0.17240513700000001,0.163745786,0.00865935,2018.594521,2018.879452,0,DHS,MW,,,,,0,0.238530787,DHS,FALSE,FALSE,0.142446465,0.053583246,0.038398974,1,1,1
748,Eswatini,2000.6215849999999,0.278059386,0.262195836,0.01586355,2000.497268,2000.745902,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.180321426,0.05277663,NaN,1,1,0
748,Eswatini,2014.6630135,0.661412798,0.655321217,0.006091581,2014.49589,2014.830137,0,MICS,MW,,,,,1,0.152297128,Other,FALSE,FALSE,0.332257935,0.04895745,0.098638024,1,1,1
748,Eswatini,1988.8811665,0.199125039,0.17159748,0.027527559,1988.748634,1989.013699,0,Other,MW,,+,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
748,Eswatini,2002,0.401,0.386,0.015,2002,2002,0,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
748,Eswatini,2006.827397,0.506410979,0.477035036,0.029375943,2006.49589,2007.158904,0,DHS,MW,,,,,0,0.247412272,DHS,FALSE,FALSE,0.149007079,0.049735683,0.075024702,1,1,1
748,Eswatini,2010.7575345,0.651910945,0.631238375,0.020672571,2010.610959,2010.90411,0,MICS,MW,,,,,1,0.13,Other,FALSE,FALSE,0.175669648,0.052738061,0.082279413,1,1,1
716,Zimbabwe,2014.2041100000001,0.66970546,0.664610037,0.005095423,2014.123288,2014.284932,0,MICS,MW,,,,,1,0.103821286,Other,FALSE,FALSE,0.161009315,0.026590011,0.044248224,1,1,1
716,Zimbabwe,2010.9547945,0.58532296,0.572586135,0.012736825,2010.665753,2011.243836,0,DHS,MW,,,,,0,0.145691945,DHS,FALSE,FALSE,0.147840937,0.036608363,0.045370061,1,1,1
716,Zimbabwe,2015.7465750000001,0.667613164,0.657709708,0.009903456,2015.49589,2015.99726,0,DHS,MW,,,,,0,0.104063463,DHS,FALSE,FALSE,0.140231404,0.040873831,0.06275509,1,1,1
716,Zimbabwe,2005.869863,0.602376679,0.584351909,0.01802477,2005.580822,2006.158904,0,DHS,MW,,,,,0,0.154810935,DHS,FALSE,FALSE,0.119572691,0.04764325,0.066947654,1,1,1
716,Zimbabwe,1999.8315065000002,0.535426182,0.503527188,0.031898995,1999.665753,1999.99726,0,DHS,MW,,,,,0,0.16740496,DHS,FALSE,FALSE,0.127827868,0.044641924,0.059539279,1,1,1
716,Zimbabwe,1988.8744295000001,0.430949678,0.36133182,0.069617858,1988.666667,1989.082192,0,DHS,MW,,,,,0,NA,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
716,Zimbabwe,1994.7041095,0.481224073,0.421581806,0.059642267,1994.49589,1994.912329,0,DHS,MW,,,,,0,0.190671673,DHS,FALSE,FALSE,0.094410422,0.042307368,0.052771373,1,1,1
716,Zimbabwe,1984.662568,0.384,0.266,0.118,1984.538251,1984.786885,0,Other,MW,,,,,0,0.141,Other,FALSE,FALSE,NA,NA,NA,0,0,0
716,Zimbabwe,2009.3534245,0.64949113,0.639489433,0.010001697,2009.29863,2009.408219,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.154958022,0.030588091,NaN,1,1,0
174,Comoros,2000.8224045000002,0.258391318,0.209696757,0.048694561,2000.759563,2000.885246,0,MICS,MW,,,,,0,NA,Other,FALSE,FALSE,0.127367598,0.069868993,NaN,1,1,0
174,Comoros,1996.288251,0.209914321,0.113831089,0.096083231,1996.163934,1996.412568,0,DHS,MW,,,,,0,0.355569155,DHS,FALSE,FALSE,0.093259378,0.091864515,0.07314655,1,1,1
174,Comoros,2012.7896175,0.193638284,0.141577271,0.052061013,2012.581967,2012.997268,0,DHS,MW,,,,,0,0.323444412,DHS,FALSE,FALSE,0.109480504,0.069717924,0.052125263,1,1,1
450,Madagascar,2009.2481735000001,0.399290244,0.291344952,0.107945292,2008.833333,2009.663014,0,DHS,MW,,,,,0,0.189840583,DHS,FALSE,FALSE,0.050242576,0.03917202,0.035989978,1,1,1
450,Madagascar,2004.0393895,0.271384512,0.183087983,0.088296529,2003.832877,2004.245902,0,DHS,MW,,,,,0,0.244841193,DHS,FALSE,FALSE,0.106839123,0.090701746,0.052994581,1,1,1
450,Madagascar,2018,0.443888484,0.403873226,0.040015258,2018,2018,0,MICS,MW,,,,,0,0.152878379,Other,FALSE,FALSE,NA,NA,NA,0,0,0
450,Madagascar,1999,0.25,0.129,0.121,1999,1999,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
450,Madagascar,2017.5273975,0.479,0.389,0.09,2017.454795,2017.6,0,NS,MW,,,,,0,0.164,Other,FALSE,FALSE,NA,NA,NA,0,0,0
450,Madagascar,1997.8315065000002,0.194484845,0.09749365,0.096991195,1997.665753,1997.99726,0,DHS,MW,,,,,0,0.276610058,DHS,FALSE,FALSE,0.076484427,0.095215193,0.0450506,1,1,1
450,Madagascar,2012.5,0.397,0.333,0.064,2012,2013,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
450,Madagascar,1992.6215845,0.16719053,0.051251208,0.115939322,1992.330601,1992.912568,0,DHS,MW,,,,,0,0.323144513,DHS,FALSE,FALSE,0.087682376,0.108461796,0.05275803,1,1,1
178,Congo,2005.7041095,0.442747794,0.12651236,0.316235434,2005.49589,2005.912329,0,DHS,MW,,,,,0,0.195207767,DHS,FALSE,FALSE,0.052066466,0.07101341,0.065218747999999993,1,1,1
178,Congo,2014.9958904999999,0.301194928,0.18332489,0.117870038,2014.832877,2015.158904,0,MICS,MW,,,,,0,0.179,Other,FALSE,FALSE,NA,NA,NA,0,0,0
178,Congo,2011.9134775,0.447332128,0.19987913400000001,0.247452994,2011.665753,2012.161202,0,DHS,MW,,,,,0,0.183623492,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
710,South Africa,1988,0.496,0.484,0.012,1987,1989,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
710,South Africa,1998.3726025,0.562603124,0.551149747,0.011453376,1998,1998.745205,0,DHS,MW,,,,,0,0.165175432,DHS,FALSE,FALSE,0.176430001,0.041781118,0.056911676,1,1,1
710,South Africa,2016.6598359999998,0.54610133,0.540332914,0.005768416,2016.478142,2016.84153,0,DHS,MW,,,,,0,0.148574502,DHS,FALSE,FALSE,0.393895442,0.046618055,0.081485504,1,1,1
710,South Africa,2004.2059395000001,0.6,0.599,0.001,2003.747945,2004.663934,0,DHS,MW,,,,,0,0.138,DHS,TRUE,FALSE,NA,NA,NA,0,0,0
266,Gabon,2000.78973,0.327472109,0.133969949,0.19350216,2000.497268,2001.082192,0,DHS,MW,,,,,0,0.27869669,DHS,FALSE,FALSE,0.056743057,0.06189712,0.050606206,1,1,1
266,Gabon,2012.2062839999999,0.311448856,0.194169799,0.117279057,2012,2012.412568,0,DHS,MW,,,,,0,0.264567971,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
324,Guinea,1999.4534245,0.06228926,0.042167034,0.020122226,1999.328767,1999.578082,0,DHS,MW,,,,,0,0.248155176,DHS,FALSE,FALSE,0.117077567,0.080097093,0.037950645,1,1,1
324,Guinea,2012.6229509999998,0.055840225,0.046321622,0.009518603,2012.415301,2012.830601,0,DHS,MW,,,,,0,0.236766658,DHS,FALSE,FALSE,0.152953407,0.095444735,0.039835673,1,1,1
324,Guinea,2016,0.086402307,0.077534528,0.008867779,2016,2016,0,MICS,MW,,,,,1,0.276,Other,FALSE,FALSE,NA,NA,NA,0,0,0
324,Guinea,2005.2890415,0.090985042,0.056701426,0.034283616,2005.084932,2005.493151,0,DHS,MW,,,,,0,0.219147354,DHS,FALSE,FALSE,0.136696257,0.078284912,0.038364946,1,1,1
324,Guinea,1992.454918,0.017,0.01,0.007,1992.330601,1992.579235,0,DHS,MW,,,,,0,0.247,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
508,Mozambique,2003.8313945,0.255205309,0.20783134,0.047373969,2003.580822,2004.081967,0,DHS,MW,,,,,0,0.188965255,DHS,FALSE,FALSE,0.079244934,0.047682395,0.043601137,1,1,1
508,Mozambique,2011.663014,0.116345504,0.113375534,0.002969969,2011.413699,2011.912329,0,DHS,MW,,,,,0,0.238955898,DHS,FALSE,FALSE,0.200907076,0.047577623,0.034308753,1,1,1
508,Mozambique,2008.7472675,0.16191943,0.146512124,0.015407306,2008.581967,2008.912568,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.138083457,0.048549233,NaN,1,1,0
508,Mozambique,2015.579452,0.271,0.253,0.018,2015.328767,2015.830137,0,NS,MW,,,,,1,0.231,Other,FALSE,FALSE,NA,NA,NA,0,0,0
508,Mozambique,1997.369863,0.056155207,0.050730058,0.005425149,1997.161644,1997.578082,0,DHS,MW,,,,,0,0.249109234,DHS,FALSE,FALSE,0.259233791,0.151861676,0.058058029,1,1,1
558,Nicaragua,2001.8315065000002,0.686313324,0.661307754,0.02500557,2001.665753,2001.99726,0,DHS,MW,,,,,0,0.146196789,DHS,FALSE,FALSE,0.088800276,0.036155988,0.050100522,1,1,1
558,Nicaragua,1998.1630135,0.603359462,0.573854931,0.029504531,1997.915068,1998.410959,0,DHS,MW,,,,,0,0.178535383,DHS,FALSE,FALSE,0.082355802,0.027796639,0.045076296,1,1,1
558,Nicaragua,1992.9783029999999,0.487507692,0.451369231,0.036138462,1992.838798,1993.117808,0,Other,MW,,,,,1,0.239,Other,FALSE,FALSE,NA,NA,NA,0,0,0
558,Nicaragua,2012.1604014999998,0.804,0.774,0.03,2011.413699,2012.907104,0,NS,MW,,,,,0,0.032,Other,FALSE,FALSE,NA,NA,NA,0,0,0
558,Nicaragua,1981,0.272,0.228,0.044,1981,1981,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
558,Nicaragua,2006.9958900000001,0.724417895,0.698005592,0.026412303,2006.665753,2007.326027,0,Other,MW,,,,,0,0.075197763,Other,FALSE,FALSE,NA,NA,NA,0,0,0
68,Bolivia (Plurinational State of),2008.2896175,0.606297549,0.3456357,0.260661849,2008.084699,2008.494536,0,DHS,MW,,,,,0,0.201293346,DHS,FALSE,FALSE,0.038078944000000003,0.038647811,0.040366804,1,1,1
68,Bolivia (Plurinational State of),1983,0.236,0.099,0.137,1983,1983,0,Other,EM,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
68,Bolivia (Plurinational State of),1998.4534245,0.483296646,0.252141615,0.23115503,1998.161644,1998.745205,0,DHS,MW,,,,,0,0.265551806,DHS,FALSE,FALSE,0.039616034,0.041257076,0.039987399,1,1,1
68,Bolivia (Plurinational State of),2000.7459020000001,0.534393939,0.304948277,0.229445661,2000.620219,2000.871585,0,MICS,MW,,,,,0,NA,Other,FALSE,FALSE,0.057260145,0.05954835,NaN,1,1,0
68,Bolivia (Plurinational State of),2003.8313945,0.583553059,0.349117863,0.234435196,2003.580822,2004.081967,0,DHS,MW,,,,,0,0.228255158,DHS,FALSE,FALSE,0.043412542,0.040225965,0.041626442,1,1,1
